"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00026627","1977-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","4.5","0","4.5",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","19770704",",,0","19770731","+,,0","19770731","+,,0","","","19770729",",,0","19770712","+,,0","5.0",",0,04,","0",",,0,31,+","0",",,0,31,+","2.5",",,0,29,","29.4",",0,12,+","123.2","0","123.2",",0","7.9",",,,0","0",",,,0","14.50",",0","19.09",",,,0","9.92",",,,0","150",",X","","","135",",X","9.8",",X","","","14.9",",X"
"USW00026627","1977-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","11.4","0","6.9",",0","16",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","19770827",",,0","19770831","+,,0","19770831","+,,0","","","19770818",",,0","19770822","+,,0","1.1",",0,27,","0",",,0,31,+","0",",,0,31,+","10.9",",,0,18,","29.4",",0,22,+","242.5","0","119.3",",0","38.5",",,,0","0",",,,0","14.71",",0","20.19",",,,0","9.23",",,,0","90",",X","","","90","1,X","11.2",",X","","","14.4","1,X"
"USW00026627","1977-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","11.4","0","0.0",",0","23",",0","16",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","0",",0","0",",0","","","","","19770930","+,,0","19770930","+,,0","19770929","+,,0","","","19770926",",,0","19770901",",,0","-2.8",",0,30,+","0",",,0,30,+","0",",T,0,29,+","21.6",",,0,26,","19.4",",0,01,","605.3","0","362.8",",0","167.0",",,,0","0",",T,,0","6.24",",0","10.37",",,,0","2.11",",,,0","360",",X","","","360",",X","15.6",",X","","","19.0",",X"
"USW00026627","1977-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","11.4","0","0.0",",0","14",",0","3",",0","0",",0","13",",0","1",",0","2",",0","29",",0","18",",0","0",",0","0",",0","","","","","19771031",",,0","19771030","+,,0","19771019",",,0","","","19771004",",,0","19771002",",,0","-23.3",",0,31,","51",",,0,30,+","25",",,0,19,","5.6",",,0,04,","9.4",",0,02,","1308.7","0","703.4",",0","21.1",",,,0","60",",,,0","-4.36",",0","-0.04",",,,0","-8.68",",,,0","100",",X","","","","","12.5",",X","","","18.0",",X"
"USW00026627","1977-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","11.4","0","0.0",",0","6",",0","1",",0","0",",0","30",",0","2",",0","19",",0","30",",0","30",",0","0",",0","0",",0","","","","","19771129",",,0","19771110","+,,0","19771105",",,0","","","19771106",",,0","19771121","+,,0","-30.0",",0,29,","203",",,0,10,+","102",",,0,05,","4.1",",,0,06,","0.0",",0,21,+","2301.0","0","992.3",",0","7.2",",,,0","202",",,,0","-14.75",",0","-10.80",",,,0","-18.69",",,,0","90",",X","","","","","18.3",",X","","","",""
"USW00026627","1977-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","11.4","0","0.0",",0","12",",0","2",",0","0",",0","31",",0","1",",0","20",",0","31",",0","24",",0","0",",0","0",",0","","","","","19771215",",,0","19771231",",,0","19771201",",,0","","","19771201",",,0","19771229",",,0","-40.0",",0,15,","203",",,0,31,","51",",,0,01,","3.3",",,0,01,","2.8",",0,29,","3392.5","0","1091.5",",0","17.7",",,,0","166",",,,0","-16.88",",0","-12.54",",,,0","-21.21",",,,0","100",",X","","","","","17.4",",X","","","",""
"USW00026627","1978-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","3",",0","0",",0","0",",0","31",",0","0",",0","3",",0","31",",0","30",",0","0",",0","0",",0","","","","","19780108",",,0","19780105","+,,0","19780101",",,0","","","19780101",",,0","19780113",",,0","-18.9",",0,08,","254",",,0,05,+","13",",,0,01,","1.3",",,0,01,","2.8",",0,13,","4204.8","0","812.3",",0","1.9",",,,0","19",",,,0","-7.87",",0","-4.85",",,,0","-10.88",",,,0","110",",X","","","","","20.1",",X","","","",""
"USW00026627","1978-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","28",",0","0",",0","9",",0","28",",0","20",",0","0",",0","0",",0","","","","","19780208",",,0","19780206","+,,0","19780201",",,0","","","19780201",",,0","19780225",",,0","-42.8",",0,08,","203",",,0,06,+","3",",,0,01,","0.3",",,0,01,","3.9",",0,25,","5034.6","0","829.8",",0","0.3",",,,0","3",",,,0","-11.30",",0","-7.26",",,,0","-15.34",",,,0","110",",X","","","90",",X","17.0",",X","","","24.2",",X"
"USW00026627","1978-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","3",",0","0",",0","0",",0","31",",0","0",",0","17",",0","31",",0","25",",0","0",",0","0",",0","","","","","19780320",",,0","19780328","+,,0","19780316",",,0","","","19780316",",,0","19780301",",,0","-27.2",",0,20,","152",",,0,28,+","10",",,0,16,","1.0",",,0,16,","2.8",",0,01,","5939.7","0","905.1",",0","2.3",",,,0","23",",,,0","-10.86",",0","-5.30",",,,0","-16.42",",,,0","90",",X","","","90",",X","17.0",",X","","","25.2",",X"
"USW00026627","1978-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","6",",0","2",",0","0",",0","29",",0","1",",0","1",",0","28",",0","10",",0","0",",0","0",",0","","","","","19780402",",,0","19780418","+,,0","19780412",",,0","","","19780412",",,0","19780430",",,0","-18.9",",0,02,","152",",,0,18,+","41",",,0,12,","3.6",",,0,12,","13.3",",0,30,","6539.0","0","599.3",",0","10.7",",,,0","92",",,,0","-1.64",",0","3.21",",,,0","-6.50",",,,0","110",",X","","","90",",X","19.7",",X","","","23.1",",X"
"USW00026627","1978-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","0",",0","0",",0","","","","","19780520","+,,0","19780520","+,,0","19780521","+,,0","","","19780522",",,0","19780516",",,0","-4.4",",0,20,+","0",",T,0,20,+","0",",T,0,21,+","2.0",",,0,22,","20.6",",0,16,","6905.6","0","366.6",",0","2.3",",,,0","0",",T,,0","6.51",",0","12.26",",,,0","0.76",",,,0","340",",X","","","90",",X","12.5",",X","","","20.6",",X"
"USW00026627","1978-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","0.0","0","0.0",",0","19",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","19780612",",,0","19780630","+,,0","19780630","+,,0","","","19780622",",,0","19780610",",,0","0.6",",0,12,","0",",,0,30,+","0",",,0,30,+","17.0",",,0,22,","18.9",",0,10,","7184.4","0","278.8",",0","74.0",",,,0","0",",,,0","9.04",",0","13.01",",,,0","5.06",",,,0","110",",X","","","180",",X","13.0",",X","","","18.5",",X"
"USW00026627","1978-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","1.1","0","1.1",",0","16",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","","","","","19780701",",,0","19780731","+,,0","19780731","+,,0","","","19780721",",,0","19780712","+,,0","6.1",",0,01,","0",",,0,31,+","0",",,0,31,+","18.5",",,0,21,","26.1",",0,12,+","134.8","0","134.8",",0","66.2",",,,0","0",",,,0","14.02",",0","18.17",",,,0","9.87",",,,0","270",",X","","","90",",X","10.3",",X","","","14.4",",X"
"USW00026627","1978-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","1.9","0","0.8",",0","16",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","19780823",",,0","19780831","+,,0","19780831","+,,0","","","19780820",",,0","19780810",",,0","4.4",",0,23,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,20,","25.0",",0,10,","271.2","0","136.4",",0","59.9",",,,0","0",",,,0","13.96",",0","18.15",",,,0","9.77",",,,0","260",",X","","","270","1,X","17.0",",X","","","22.1","1,X"
"USW00026627","1978-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","0","1,0","0","1,0","","","","","","","","","","","","","","","","","19780922",",1,0","19780922",",1,0","","","","","","","","","0","1,T,0,22,","0","1,T,0,22,","","","","","","","","","","","0","1,T,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1979-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","0",",0","0",",0","0",",0","","","0",",0","","","","","","","","","","","","","","","","","","","19790201",",,0","","","19790201",",,0","","","","","","","0",",T,0,01,","0.0",",T,0,01,","","","","","","","0.0",",T,,0","0",",T,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1980-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","19800630","+,,0","19800630","+,,0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","0",",,,0","","","","","","","","","","","","","","","","","",""
"USW00026627","1984-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1984-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1984-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1984-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1984-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1984-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1984-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1984-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1984-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1985-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1985-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1985-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1985-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1985-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1985-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1985-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1985-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1985-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1985-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1985-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1986-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1986-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1986-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1986-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1986-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1986-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1986-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1986-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1986-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1986-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1987-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1987-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1987-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","8","2,0","1","2,0","0","2,0","","","0","4,0","9","4,0","26","4,0","17","4,0","0","4,0","0","4,0","8","","","","19870415",",4,0","","","19870404",",4,0","","","19870401",",2,0","19870429",",4,0","-23.9","4,0,15,","","","18","4,,0,04,","3.8","2,,0,01,","8.9","4,0,29,","","","","","11.1","2,,,0","78","4,,,0","-7.66","6,0","-2.42","4,,,0","-12.90","4,,,0","","","","","","","","","","","",""
"USW00026627","1987-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","4","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1987-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1987-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1987-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1987-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1987-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1987-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1987-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1988-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1988-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1988-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1988-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1988-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1988-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1988-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1988-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1988-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1988-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1988-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1989-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1989-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1989-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1989-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1989-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1989-07","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","18","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1989-08","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1989-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1989-10","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1989-11","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","6","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1989-12","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1990-01","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1990-02","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1990-03","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1990-04","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1990-05","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","7","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1990-06","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026627","1990-09","63.88333","-160.8","5.5","UNALAKLEET FIELD, AK US","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
