"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USC00507442","1957-10","69.73288","-163.00533","3.2","POINT LAY, AK US","","","","","0.0",",0","12",",0","4",",0","0",",0","","","","","2",",0","27",",0","17",",0","0",",0","0",",0","9","","","","19571010",",,0","","","","","","","19571008",",,0","19571022","+,,0","-19.4",",0,10,","","","","","7.4",",,0,08,","5.6",",0,22,+","","","718.0",",0","22.9",",,,0","","","-4.83",",0","-2.11",",,,0","-7.55",",,,0","","","","","","","",""
"USC00507442","1957-11","69.73288","-163.00533","3.2","POINT LAY, AK US","","","","","0.0",",0","0",",0","0",",0","0",",0","","","","","25",",0","30",",0","30",",0","0",",0","0",",0","7","","","","19571125",",,0","","","","","","","19571106",",,0","19571106",",,0","-36.7",",0,25,","","","","","0.0",",T,0,06,","-8.9",",0,06,","","","1179.1",",0","0.0",",T,,0","","","-20.97",",0","-18.57",",,,0","-23.37",",,,0","","","","","","","",""
"USC00507442","1957-12","69.73288","-163.00533","3.2","POINT LAY, AK US","","","","","0.0",",0","4",",0","0",",0","0",",0","","","","","31",",0","31",",0","31",",0","0",",0","0",",0","13","","","","19571231",",,0","","","","","","","19571212",",,0","19571210",",,0","-42.8",",0,31,","","","","","0.8",",,0,12,","-9.4",",0,10,","","","1479.3",",0","1.7",",,,0","","","-29.39",",0","-26.22",",,,0","-32.55",",,,0","","","","","","","",""
"USC00507442","1958-01","69.73288","-163.00533","3.2","POINT LAY, AK US","","","0.0","","0.0",",0","2",",0","0",",0","0",",0","","","","","31",",0","31",",0","31",",0","0",",0","0",",0","17","","","","19580102",",,0","","","","","","","19580125",",,0","19580125",",,0","-41.7",",0,02,","","","","","1.3",",,0,25,","-17.8",",0,25,","","","1485.8",",0","2.3",",,,0","","","-29.60",",0","-26.48",",,,0","-32.71",",,,0","","","","","","","",""
"USC00507442","1958-02","69.73288","-163.00533","3.2","POINT LAY, AK US","","","0.0","","0.0","1,0","1",",0","0",",0","0",",0","","","","","28",",0","28",",0","27","1,0","0","1,0","0","1,0","15","","","","19580223","+,,0","","","","","","","19580203",",,0","19580203",",1,0","-37.2",",0,23,+","","","","","0.3",",,0,03,","-1.1","1,0,03,","","","1269.5","1,0","0.3",",,,0","","","-28.70","1,0","-25.47","1,,,0","-31.94",",,,0","","","","","","","",""
"USC00507442","1958-03","69.73288","-163.00533","3.2","POINT LAY, AK US","","","0.0","","0.0",",0","4",",0","0",",0","0",",0","","","","","26",",0","31",",0","31",",0","0",",0","0",",0","10","","","","19580325",",,0","","","","","","","19580319",",,0","19580319",",,0","-38.3",",0,25,","","","","","2.3",",,0,19,","-2.8",",0,19,","","","1320.5",",0","3.7",",,,0","","","-24.26",",0","-20.02",",,,0","-28.51",",,,0","","","","","","","",""
"USC00507442","2018-08","69.73288","-163.00533","3.2","POINT LAY, AK US","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00507442","2018-09","69.73288","-163.00533","3.2","POINT LAY, AK US","","","","","","","","","","","","","","","","","","","","","","","","","","","15","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00507442","2018-10","69.73288","-163.00533","3.2","POINT LAY, AK US","5.5","3,W","","","0.0","3,W","2","3,W","1","3,W","0","3,W","","","","","2","3,W","28","3,W","17","3,W","0","3,W","0","3,W","21","","2","","20181029",",3,W","","","","","","","20181013",",3,W","20181001",",3,W","-20.5","3,W,29,","","","","","7.4","3,,W,13,","15.6","3,W,01,","","","596.3","3,W","8.7","3,,,W","","","-2.96","3,W","0.78","3,,,W","-6.71","3,,,W","200","3,W","200","3,W","16.5","3,W","19.2","3,W"
"USC00507442","2018-11","69.73288","-163.00533","3.2","POINT LAY, AK US","8.3","4,W","","","0.0","4,W","1","4,W","0","4,W","0","4,W","","","","","11","4,W","26","4,W","23","4,W","0","4,W","0","4,W","23","","3","","20181125",",4,W","","","","","","","20181101",",4,W","20181101",",4,W","-32.1","4,W,25,","","","","","0.3","4,,W,01,","1.1","4,W,01,","","","823.8","4,W","0.3","4,,,W","","","-13.35","4,W","-10.51","4,,,W","-16.19","4,,,W","50","4,W","70","4,W","17.0","4,W","19.2","4,W"
"USC00507442","2018-12","69.73288","-163.00533","3.2","POINT LAY, AK US","6.3","3,W","","","0.0","3,W","0","3,W","0","3,W","0","3,W","","","","","25","3,W","28","3,W","28","3,W","0","3,W","0","3,W","25","","2","","20181230","+,3,W","","","","","","","20181231","+,3,W","20181202","+,3,W","-34.9","3,W,30,+","","","","","0.0","3,T,W,31,+","-3.2","3,W,02,+","","","1132.5","3,W","0.0","3,T,,W","","","-22.11","3,W","-18.81","3,,,W","-25.42","3,,,W","30","3,W","30","3,W","18.3","3,W","20.1","3,W"
"USC00507442","2019-01","69.73288","-163.00533","3.2","POINT LAY, AK US","7.3","4,W","0.0","W","0.0","4,W","0","4,W","0","4,W","0","4,W","","","","","25","4,W","27","4,W","26","4,W","0","4,W","0","4,W","19","","4","","20190110",",4,W","","","","","","","20190128","+,4,W","20190127",",4,W","-41.0","4,W,10,","","","","","0.0","4,T,W,28,+","0.6","4,W,27,","","","1134.5","4,W","0.0","4,T,,W","","","-23.69","4,W","-19.75","4,,,W","-27.63","4,,,W","50","4,W","50","4,W","21.5","4,W","26.4","4,W"
"USC00507442","2019-02","69.73288","-163.00533","3.2","POINT LAY, AK US","7.1","3,W","0.0","W","0.0","3,W","1","3,W","0","3,W","0","3,W","","","","","10","3,W","25","3,W","19","3,W","0","3,W","0","3,W","21","","4","","20190213",",3,W","","","","","","","20190224",",3,W","20190228","+,3,W","-36.0","3,W,13,","","","","","0.3","3,,W,24,","3.3","3,W,28,+","","","754.3","3,W","0.3","3,,,W","","","-11.84","3,W","-6.05","3,,,W","-17.63","3,,,W","190","3,W","190","3,W","20.6","3,W","23.3","3,W"
"USC00507442","2019-03","69.73288","-163.00533","3.2","POINT LAY, AK US","","","","","","","","","","","","","","","","","","","","","","","","","","","19","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00507442","2019-04","69.73288","-163.00533","3.2","POINT LAY, AK US","","","","","","","","","","","","","","","","","","","","","","","","","","","16","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00507442","2019-05","69.73288","-163.00533","3.2","POINT LAY, AK US","","","","","","","","","","","","","","","","","","","","","","","","","","","15","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00507442","2019-11","69.73288","-163.00533","3.2","POINT LAY, AK US","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00507442","2019-12","69.73288","-163.00533","3.2","POINT LAY, AK US","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00507442","2020-01","69.73288","-163.00533","3.2","POINT LAY, AK US","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00507442","2020-02","69.73288","-163.00533","3.2","POINT LAY, AK US","4.2","3,W","","","0.0","3,W","0","3,W","0","3,W","0","3,W","","","","","26","3,W","26","3,W","26","3,W","0","3,W","0","3,W","19","","1","","20200207",",3,W","","","","","","","20200229","+,3,W","20200225",",3,W","-46.6","3,W,07,","","","","","0.0","3,T,W,29,+","-14.9","3,W,25,","","","1308.9","3,W","0.0","3,T,,W","","","-32.01","3,W","-27.91","3,,,W","-36.11","3,,,W","210","3,W","30","3,W","13.4","3,W","16.1","3,W"
"USC00507442","2020-03","69.73288","-163.00533","3.2","POINT LAY, AK US","6.8",",W","","","0.0",",W","5",",W","0",",W","0",",W","","","","","22",",W","31",",W","31",",W","0",",W","0",",W","26","","4","","20200310",",,W","","","","","","","20200323",",,W","20200319",",,W","-38.8",",W,10,","","","","","1.0",",,W,23,","0.0",",W,19,","","","1111.1",",W","2.7",",,,W","","","-17.51",",W","-12.56",",,,W","-22.46",",,,W","190",",W","190",",W","28.6",",W","33.5",",W"
"USC00507442","2020-04","69.73288","-163.00533","3.2","POINT LAY, AK US","5.1",",W","","","0.0",",W","1",",W","0",",W","0",",W","","","","","12",",W","30",",W","27",",W","0",",W","0",",W","28","","7","","20200407",",,W","","","","","","","20200428",",,W","20200430","+,,W","-26.6",",W,07,","","","","","0.3",",,W,28,","1.7",",W,30,+","","","882.9",",W","0.3",",,,W","","","-11.10",",W","-6.33",",,,W","-15.86",",,,W","20",",W","190",",W","13.0",",W","14.3",",W"
"USC00507442","2020-05","69.73288","-163.00533","3.2","POINT LAY, AK US","7.2",",W","","","0.0",",W","3",",W","0",",W","0",",W","","","","","5",",W","27",",W","16",",W","0",",W","0",",W","20","","10","","20200505",",,W","","","","","","","20200521",",,W","20200530",",,W","-22.7",",W,05,","","","","","1.8",",,W,21,","13.9",",W,30,","","","668.4",",W","4.6",",,,W","","","-3.23",",W","0.70",",,,W","-7.15",",,,W","60",",W","60",",W","20.1",",W","21.9",",W"
"USC00507442","2020-06","69.73288","-163.00533","3.2","POINT LAY, AK US","5.5",",W","","","0.0",",W","4",",W","3",",W","0",",W","","","","","0",",W","7",",W","0",",W","0",",W","0",",W","19","","12","","20200609","+,,W","","","","","","","20200629",",,W","20200615",",,W","-1.6",",W,09,+","","","","","11.9",",,W,29,","20.0",",W,15,","","","348.3",",W","18.8",",,,W","","","6.72",",W","10.58",",,,W","2.86",",,,W","70",",W","70",",W","16.5",",W","19.2",",W"
"USC00507442","2020-07","69.73288","-163.00533","3.2","POINT LAY, AK US","6.1",",W","","","0.0",",W","6",",W","4",",W","0",",W","","","","","0",",W","1",",W","0",",W","1",",W","0",",W","18","","7","","20200722",",,W","","","","","","","20200727",",,W","20200706",",,W","-0.5",",W,22,","","","","","14.5",",,W,27,","21.1",",W,06,","313.2","W","313.2",",W","28.2",",,,W","","","8.23",",W","11.63",",,,W","4.84",",,,W","200",",W","200",",W","17.4",",W","21.5",",W"
"USC00507442","2020-08","69.73288","-163.00533","3.2","POINT LAY, AK US","5.8",",W","","","0.0",",W","11",",W","1",",W","0",",W","","","","","0",",W","1",",W","0",",W","2",",W","0",",W","24","","11","","20200830",",,W","","","","","","","20200812",",,W","20200822",",,W","0.0",",W,30,","","","","","6.9",",,W,12,","22.2",",W,22,","652.7","W","339.5",",W","15.3",",,,W","","","7.38",",W","10.15",",,,W","4.62",",,,W","60",",W","50",",W","14.3",",W","16.5",",W"
"USC00507442","2020-09","69.73288","-163.00533","3.2","POINT LAY, AK US","5.7",",W","","","0.0",",W","10",",W","2",",W","0",",W","","","","","0",",W","13",",W","2",",W","0",",W","0",",W","23","","2","","20200924",",,W","","","","","","","20200916",",,W","20200917",",,W","-4.9",",W,24,","","","","","2.8",",,W,16,","11.7",",W,17,","1133.8","W","481.1",",W","10.3",",,,W","","","2.30",",W","4.46",",,,W","0.14",",,,W","70",",W","70",",W","13.0",",W","14.8",",W"
"USC00507442","2020-10","69.73288","-163.00533","3.2","POINT LAY, AK US","5.9","2,W","","","0.0","2,W","5","2,W","0","2,W","0","2,W","","","","","0","2,W","29","2,W","19","2,W","0","2,W","0","2,W","17","","4","","20201014",",2,W","","","","","","","20201004","+,2,W","20201001",",2,W","-15.5","2,W,14,","","","","","0.5","2,,W,04,+","3.3","2,W,01,","1780.8","W","647.0","2,W","1.9","2,,,W","","","-3.98","2,W","-1.41","2,,,W","-6.54","2,,,W","70","2,W","70","2,W","18.3","2,W","21.5","2,W"
"USC00507442","2020-11","69.73288","-163.00533","3.2","POINT LAY, AK US","7.1",",W","","","0.0",",W","2",",W","0",",W","0",",W","","","","","12",",W","30",",W","28",",W","0",",W","0",",W","25","","4","","20201127",",,W","","","","","","","20201104","+,,W","20201107","+,,W","-23.2",",W,27,","","","","","0.3",",,W,04,+","1.1",",W,07,+","2660.0","W","879.2",",W","0.6",",,,W","","","-10.97",",W","-7.55",",,,W","-14.40",",,,W","60",",W","60",",W","21.0",",W","23.7",",W"
"USC00507442","2020-12","69.73288","-163.00533","3.2","POINT LAY, AK US","9.6",",W","","","0.0",",W","1",",W","0",",W","0",",W","","","","","27",",W","31",",W","31",",W","0",",W","0",",W","28","","8","","20201221","+,,W","","","","","","","20201216",",,W","20201204","+,,W","-36.0",",W,21,+","","","","","2.3",",,W,16,","-6.0",",W,04,+","3901.0","W","1241.0",",W","2.3",",,,W","","","-21.70",",W","-18.97",",,,W","-24.43",",,,W","60",",W","50",",W","21.5",",W","25.0",",W"
"USC00507442","2021-01","69.73288","-163.00533","3.2","POINT LAY, AK US","7.6","1,W","0.0","W","0.0","1,W","0","1,W","0","1,W","0","1,W","","","","","28","1,W","30","1,W","30","1,W","0","1,W","0","1,W","27","","7","","20210130",",1,W","","","","","","","20210131","+,1,W","20210122",",1,W","-36.0","1,W,30,","","","","","0.0","1,T,W,31,+","-1.0","1,W,22,","5118.6","W","1217.6","1,W","0.0","1,T,,W","","","-22.26","1,W","-18.94","1,,,W","-25.57","1,,,W","60","1,W","60","1,W","21.9","1,W","25.0","1,W"
"USC00507442","2021-02","69.73288","-163.00533","3.2","POINT LAY, AK US","6.8",",W","","","","","0",",W","0",",W","0",",W","","","","","","","","","","","","","","","22","","","","","","","","","","","","20210228","+,,W","","","","","","","","","0.0",",T,W,28,+","","","","","","","0.0",",T,,W","","","","","","","","","70",",W","70",",W","17.0",",W","19.2",",W"
"USC00507442","2021-03","69.73288","-163.00533","3.2","POINT LAY, AK US","5.6",",W","","","0.0",",W","2",",W","0",",W","0",",W","","","","","27",",W","31",",W","30",",W","0",",W","0",",W","24","","4","","20210311","+,,W","","","","","","","20210314","+,,W","20210308",",,W","-36.6",",W,11,+","","","","","0.3",",,W,14,+","0.6",",W,08,","","","1252.5",",W","0.6",",,,W","","","-22.07",",W","-16.85",",,,W","-27.29",",,,W","100",",W","100",",W","16.1",",W","17.9",",W"
"USC00507442","2021-04","69.73288","-163.00533","3.2","POINT LAY, AK US","5.1","2,W","","","0.0","2,W","0","2,W","0","2,W","0","2,W","","","","","12","2,W","28","2,W","22","2,W","0","2,W","0","2,W","19","","3","","20210402",",2,W","","","","","","","20210430","+,2,W","20210417",",2,W","-34.9","2,W,02,","","","","","0.0","2,T,W,30,+","2.8","2,W,17,","","","916.0","2,W","0.0","2,T,,W","","","-14.38","2,W","-9.36","2,,,W","-19.40","2,,,W","200","2,W","30","2,W","17.0","2,W","20.1","2,W"
"USC00507442","2021-05","69.73288","-163.00533","3.2","POINT LAY, AK US","6.7",",W","","","0.0",",W","0",",W","0",",W","0",",W","","","","","1",",W","31",",W","19",",W","0",",W","0",",W","28","","9","","20210504",",,W","","","","","","","20210531","+,,W","20210526","+,,W","-18.2",",W,04,","","","","","0.0",",T,W,31,+","2.2",",W,26,+","","","721.6",",W","0.0",",T,,W","","","-4.94",",W","-1.99",",,,W","-7.90",",,,W","60",",W","60",",W","16.5",",W","18.3",",W"
"USC00507442","2021-06","69.73288","-163.00533","3.2","POINT LAY, AK US","6.3",",W","","","0.0",",W","","","","","","","","","","","0",",W","9",",W","2",",W","0",",W","0",",W","20","","4","","20210602",",,W","","","","","","","","","20210622",",,W","-3.2",",W,02,","","","","","","","20.0",",W,22,","","","385.1",",W","","","","","5.50",",W","8.76",",,,W","2.23",",,,W","200",",W","200",",W","15.7",",W","17.4",",W"
"USC00507442","2021-07","69.73288","-163.00533","3.2","POINT LAY, AK US","5.7","2,W","","","0.0","2,W","","","","","","","","","","","0","2,W","0","2,W","0","2,W","0","2,W","0","2,W","21","","4","","20210701",",2,W","","","","","","","","","20210727",",2,W","0.6","2,W,01,","","","","","","","18.3","2,W,27,","263.3","W","263.3","2,W","","","","","9.25","2,W","12.15","2,,,W","6.36","2,,,W","200","2,W","200","2,W","21.0","2,W","24.6","2,W"
"USC00507442","2021-08","69.73288","-163.00533","3.2","POINT LAY, AK US","6.3",",W","","","1.4",",W","","","","","","","","","","","0",",W","6",",W","0",",W","2",",W","0",",W","25","","2","","20210825","+,,W","","","","","","","","","20210804",",,W","-1.0",",W,25,+","","","","","","","23.9",",W,04,","664.0","W","400.7",",W","","","","","5.45",",W","7.96",",,,W","2.94",",,,W","210",",W","210",",W","21.0",",W","24.1",",W"
"USC00507442","2021-09","69.73288","-163.00533","3.2","POINT LAY, AK US","5.5",",W","","","0.0",",W","","","","","","","","","","","0",",W","18",",W","7",",W","0",",W","0",",W","24","","3","","20210929",",,W","","","","","","","","","20210912",",,W","-11.6",",W,29,","","","","","","","11.1",",W,12,","1189.0","W","525.0",",W","","","","","0.83",",W","3.69",",,,W","-2.03",",,,W","270",",W","260",",W","17.0",",W","19.7",",W"
"USC00507442","2021-10","69.73288","-163.00533","3.2","POINT LAY, AK US","5.3",",W","","","0.0",",W","","","","","","","","","","","2",",W","31",",W","29",",W","0",",W","0",",W","23","","4","","20211030",",,W","","","","","","","","","20211006",",,W","-23.2",",W,30,","","","","","","","1.1",",W,06,","1979.6","W","790.6",",W","","","","","-7.17",",W","-3.42",",,,W","-10.92",",,,W","80",",W","80",",W","19.2",",W","21.9",",W"
"USC00507442","2021-11","69.73288","-163.00533","3.2","POINT LAY, AK US","4.8","4,W","","","0.0","4,W","","","","","","","","","","","18","4,W","26","4,W","26","4,W","0","4,W","0","4,W","22","","4","","20211130",",4,W","","","","","","","","","20211106","+,4,W","-38.2","4,W,30,","","","","","","","-2.7","4,W,06,+","2959.5","W","979.9","4,W","","","","","-19.36","4,W","-14.93","4,,,W","-23.78","4,,,W","50","4,W","70","4,W","15.7","4,W","17.4","4,W"
"USC00507442","2021-12","69.73288","-163.00533","3.2","POINT LAY, AK US","7.8","1,W","","","0.0","1,W","","","","","","","","","","","24","1,W","30","1,W","29","1,W","0","1,W","0","1,W","24","","8","","20211230","+,1,W","","","","","","","","","20211219",",1,W","-39.3","1,W,30,+","","","","","","","0.6","1,W,19,","4175.4","W","1215.9","1,W","","","","","-22.20","1,W","-18.37","1,,,W","-26.02","1,,,W","210","1,W","240","1,W","20.6","1,W","22.8","1,W"
"USC00507442","2022-01","69.73288","-163.00533","3.2","POINT LAY, AK US","3.6","2,W","0.0","W","0.0","2,W","","","","","","","","","","","28","2,W","29","2,W","29","2,W","0","2,W","0","2,W","21","","2","","20220119",",2,W","","","","","","","","","20220106","+,2,W","-39.3","2,W,19,","","","","","","","-11.0","2,W,06,+","5526.3","W","1350.9","2,W","","","","","-28.25","2,W","-24.43","2,,,W","-32.06","2,,,W","210","2,W","240","2,W","12.5","2,W","13.4","2,W"
"USC00507442","2022-02","69.73288","-163.00533","3.2","POINT LAY, AK US","","","0.0","W","0.0","2,W","","","","","","","","","","","23","2,W","26","2,W","26","2,W","0","2,W","0","2,W","22","","3","","20220209",",2,W","","","","","","","","","20220226",",2,W","-45.5","2,W,09,","","","","","","","-1.0","2,W,26,","6727.7","W","1201.4","2,W","","","","","-27.88","2,W","-23.64","2,,,W","-32.11","2,,,W","","","","","","","",""
"USC00507442","2022-03","69.73288","-163.00533","3.2","POINT LAY, AK US","6.3",",W","0.0","W","0.0",",W","","","","","","","","","","","28",",W","31",",W","31",",W","0",",W","0",",W","28","","9","","20220320",",,W","","","","","","","","","20220301",",,W","-36.6",",W,20,","","","","","","","-6.0",",W,01,","7970.4","W","1242.7",",W","","","","","-21.75",",W","-17.27",",,,W","-26.24",",,,W","60",",W","60",",W","20.6",",W","22.8",",W"
"USC00507442","2022-04","69.73288","-163.00533","3.2","POINT LAY, AK US","6.9",",W","0.0","W","0.0",",W","","","","","","","","","","","17",",W","30",",W","29",",W","0",",W","0",",W","25","","12","","20220406",",,W","","","","","","","","","20220429",",,W","-32.7",",W,06,","","","","","","","3.3",",W,29,","8980.1","W","1009.7",",W","","","","","-15.33",",W","-10.27",",,,W","-20.38",",,,W","50",",W","60",",W","20.6",",W","21.9",",W"
"USC00507442","2022-05","69.73288","-163.00533","3.2","POINT LAY, AK US","5.8",",W","0.0","W","0.0",",W","","","","","","","","","","","0",",W","30",",W","16",",W","0",",W","0",",W","26","","6","","20220502",",,W","","","","","","","","","20220531",",,W","-12.1",",W,02,","","","","","","","11.7",",W,31,","9633.6","W","653.5",",W","","","","","-2.75",",W","0.02",",,,W","-5.52",",,,W","200",",W","190",",W","14.8",",W","17.4",",W"
"USC00507442","2022-06","69.73288","-163.00533","3.2","POINT LAY, AK US","7.2",",W","0.0","W","0.0",",W","","","","","","","","","","","0",",W","11",",W","0",",W","0",",W","0",",W","14","","5","","20220612","+,,W","","","","","","","","","20220626","+,,W","-3.2",",W,12,+","","","","","","","16.1",",W,26,+","10019.3","W","385.7",",W","","","","","5.48",",W","8.79",",,,W","2.16",",,,W","60",",W","50",",W","18.3",",W","21.0",",W"
"USC00507442","2022-07","69.73288","-163.00533","3.2","POINT LAY, AK US","5.4","2,W","0.0","W","0.0","1,W","","","","","","","","","","","0","1,W","1","1,W","0","1,W","2","1,W","0","1,W","16","","7","","20220731",",1,W","","","","","","","","","20220701",",1,W","0.0","1,W,31,","","","","","","","25.0","1,W,01,","291.9","W","291.9","1,W","","","","","8.60","1,W","12.13","1,,,W","5.08","1,,,W","190","1,W","190","1,W","17.9","1,W","20.6","1,W"
"USC00507442","2022-08","69.73288","-163.00533","3.2","POINT LAY, AK US","5.9","1,W","0.0","W","0.0","1,W","","","","","","","","","","","0","1,W","3","1,W","0","1,W","0","1,W","0","1,W","23","","3","","20220821","+,1,W","","","","","","","","","20220804",",1,W","-0.5","1,W,21,+","","","","","","","16.1","1,W,04,","659.8","W","367.9","1,W","","","","","6.07","1,W","9.10","1,,,W","3.04","1,,,W","210","1,W","210","1,W","17.0","1,W","19.7","1,W"
"USC00507442","2022-09","69.73288","-163.00533","3.2","POINT LAY, AK US","6.2",",W","0.0","W","0.0",",W","","","","","","","","","","","0",",W","15",",W","1",",W","0",",W","0",",W","24","","3","","20220928",",,W","","","","","","","","","20220917",",,W","-4.9",",W,28,","","","","","","","13.3",",W,17,","1092.6","W","432.8",",W","","","","","3.91",",W","6.82",",,,W","0.99",",,,W","60",",W","60",",W","13.4",",W","16.5",",W"
"USC00507442","2022-10","69.73288","-163.00533","3.2","POINT LAY, AK US","6.5",",W","0.0","W","0.0",",W","4","5,W","0","5,W","0","5,W","","","","","4",",W","30",",W","20",",W","0",",W","0",",W","27","","4","","20221028",",,W","","","","","","","20221006",",5,W","20221003",",,W","-19.9",",W,28,","","","","","0.5","5,,W,06,","5.0",",W,03,","1816.1","W","723.5",",W","1.4","5,,,W","","","-5.00",",W","-1.56",",,,W","-8.45",",,,W","210",",W","190",",W","21.9",",W","26.8",",W"
"USC00507442","2022-11","69.73288","-163.00533","3.2","POINT LAY, AK US","7.6",",W","0.0","W","0.0",",W","0",",W","0",",W","0",",W","","","","","9",",W","29",",W","26",",W","0",",W","0",",W","27","","2","","20221127",",,W","","","","","","","20221130","+,,W","20221117",",,W","-28.8",",W,27,","","","","","0.0",",T,W,30,+","3.9",",W,17,","2655.5","W","839.4",",W","0.0",",T,,W","","","-9.65",",W","-6.01",",,,W","-13.29",",,,W","200",",W","200",",W","20.6",",W","22.8",",W"
"USC00507442","2022-12","69.73288","-163.00533","3.2","POINT LAY, AK US","6.5",",W","0.0","W","0.0",",W","0",",W","0",",W","0",",W","","","","","20",",W","31",",W","27",",W","0",",W","0",",W","26","","1","","20221226",",,W","","","","","","","20221231","+,,W","20221204",",,W","-31.6",",W,26,","","","","","0.0",",T,W,31,+","4.4",",W,04,","3695.2","W","1039.7",",W","0.0",",T,,W","","","-15.20",",W","-11.95",",,,W","-18.45",",,,W","180",",W","180",",W","25.0",",W","28.2",",W"
"USC00507442","2023-01","69.73288","-163.00533","3.2","POINT LAY, AK US","9.1",",W","0.0","W","0.0",",W","0",",W","0",",W","0",",W","","","","","30",",W","31",",W","31",",W","0",",W","0",",W","30","","11","","20230116",",,W","","","","","","","20230131","+,,W","20230129","+,,W","-34.3",",W,16,","","","","","0.0",",T,W,31,+","-6.0",",W,29,+","4912.5","W","1217.3",",W","0.0",",T,,W","","","-20.94",",W","-18.11",",,,W","-23.76",",,,W","70",",W","70",",W","19.7",",W","21.9",",W"
"USC00507442","2023-02","69.73288","-163.00533","3.2","POINT LAY, AK US","7.7","2,W","","","","","0","1,W","0","1,W","0","1,W","","","","","","","","","","","","","","","20","","4","","","","","","","","","","20230228","+,1,W","","","","","","","","","0.0","1,T,W,28,+","","","","","","","0.0","1,T,,W","","","","","","","","","210","1,W","210","1,W","20.1","1,W","23.3","1,W"
"USC00507442","2023-03","69.73288","-163.00533","3.2","POINT LAY, AK US","5.0","2,W","","","0.0","4,W","0","1,W","0","1,W","0","1,W","","","","","16","4,W","27","4,W","26","4,W","0","4,W","0","4,W","19","","5","","20230315",",4,W","","","","","","","20230331","+,1,W","20230307",",4,W","-35.5","4,W,15,","","","","","0.0","1,T,W,31,+","0.6","4,W,07,","","","919.3","4,W","0.0","1,T,,W","","","-15.71","4,W","-10.49","4,,,W","-20.94","4,,,W","190","1,W","190","1,W","19.2","1,W","21.0","1,W"
"USC00507442","2023-04","69.73288","-163.00533","3.2","POINT LAY, AK US","5.4",",W","","","0.0",",W","0",",W","0",",W","0",",W","","","","","25",",W","30",",W","29",",W","0",",W","0",",W","25","","3","","20230409","+,,W","","","","","","","20230430","+,,W","20230420",",,W","-36.0",",W,09,+","","","","","0.0",",T,W,30,+","1.7",",W,20,","","","1153.1",",W","0.0",",T,,W","","","-20.11",",W","-14.85",",,,W","-25.36",",,,W","50",",W","50",",W","14.3",",W","16.5",",W"
"USC00507442","2023-05","69.73288","-163.00533","3.2","POINT LAY, AK US","5.9","4,W","","","0.0","4,W","0","4,W","0","4,W","0","4,W","","","","","0","4,W","27","4,W","12","4,W","0","4,W","0","4,W","19","","9","","20230501",",4,W","","","","","","","20230531","+,4,W","20230521",",4,W","-13.2","4,W,01,","","","","","0.0","4,T,W,31,+","7.2","4,W,21,","","","564.3","4,W","0.0","4,T,,W","","","-2.57","4,W","0.51","4,,,W","-5.64","4,,,W","50","4,W","40","4,W","16.1","4,W","17.9","4,W"
